"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","participant_gender","stimulus","response","timeout","failed_images","failed_audio","failed_video","figure","difficulty","response_time_seconds","text_response","word_count","response_index","question_order"
"","33814","survey-text","10","2.0.0","555223","p6st0wyc3pc","","","","{""image_description"":""a character from my little pony's side profile, facing to the left. It has a horn and a fat snout""}","","","","","stimuli/92.jpg","medium","NaN","a character from my little pony's side profile, facing to the left. It has a horn and a fat snout","20","",""
"","6833","survey-text","11","2.0.0","562057","p6st0wyc3pc","","","","{""image_description"":""a spear shape pointing towards the top right""}","","","","","stimuli/28.jpg","easy","NaN","a spear shape pointing towards the top right","8","",""
"","22965","survey-text","12","2.0.0","585023","p6st0wyc3pc","","","","{""image_description"":""a diamond with the bottom cut flat, pointed up towards the right. it is combined with a triangle on the right side.""}","","","","","stimuli/36.jpg","easy","NaN","a diamond with the bottom cut flat, pointed up towards the right. it is combined with a triangle on the right side.","22","",""
"","19298","survey-text","13","2.0.0","604322","p6st0wyc3pc","","","","{""image_description"":""a police badge slanted to the right, with the left side cut a bit more sharply""}","","","","","stimuli/20.jpg","easy","NaN","a police badge slanted to the right, with the left side cut a bit more sharply","16","",""
"","41683","survey-text","14","2.0.0","646006","p6st0wyc3pc","","","","{""image_description"":""a square. bottom side has a big triangle cut upwards. top right has a square cut out. the left side has a trapezoid combined with a triangle cut out of it""}","","","","","stimuli/76.jpg","medium","NaN","a square. bottom side has a big triangle cut upwards. top right has a square cut out. the left side has a trapezoid combined with a triangle cut out of it","31","",""
"","25515","survey-text","15","2.0.0","671522","p6st0wyc3pc","","","","{""image_description"":""a wiggly shape with 4 main sections. it looks like an S shape vaguely, if the S was laying on its side""}","","","","","stimuli/156.jpg","hard","NaN","a wiggly shape with 4 main sections. it looks like an S shape vaguely, if the S was laying on its side","22","",""
"","12799","survey-text","16","2.0.0","684322","p6st0wyc3pc","","","","{""image_description"":""a shape with a bunch of triangles cut out of it. jagged edges""}","","","","","stimuli/132.jpg","hard","NaN","a shape with a bunch of triangles cut out of it. jagged edges","13","",""
"","15315","survey-text","17","2.0.0","699639","p6st0wyc3pc","","","","{""image_description"":""flat on the top side. bottom side has triangle and rectangle cut out""}","","","","","stimuli/52.jpg","easy","NaN","flat on the top side. bottom side has triangle and rectangle cut out","13","",""
"","8282","survey-text","18","2.0.0","707922","p6st0wyc3pc","","","","{""image_description"":""trapezoid""}","","","","","stimuli/12.jpg","easy","NaN","trapezoid","1","",""
"","31531","survey-text","19","2.0.0","739455","p6st0wyc3pc","","","","{""image_description"":""man curved over towards the right doing the fent lean with his arms danging over his head at a ninety degree angle""}","","","","","stimuli/140.jpg","hard","NaN","man curved over towards the right doing the fent lean with his arms danging over his head at a ninety degree angle","22","",""
"","12849","survey-text","20","2.0.0","752304","p6st0wyc3pc","","","","{""image_description"":""rectangle with a sharp triangle pointing out of the right side""}","","","","","stimuli/44.jpg","easy","NaN","rectangle with a sharp triangle pointing out of the right side","11","",""
"","11548","survey-text","21","2.0.0","763854","p6st0wyc3pc","","","","{""image_description"":""a jagged square that was pinched in the middle""}","","","","","stimuli/108.jpg","hard","NaN","a jagged square that was pinched in the middle","9","",""
"","16149","survey-text","22","2.0.0","780005","p6st0wyc3pc","","","","{""image_description"":""pointy spear looking thing with a trapezoid cut out of the top right and middle right""}","","","","","stimuli/124.jpg","hard","NaN","pointy spear looking thing with a trapezoid cut out of the top right and middle right","16","",""
"","2830","survey-text","23","2.0.0","782838","p6st0wyc3pc","","","","{""image_description"":""triangle""}","","","","","stimuli/4.jpg","easy","NaN","triangle","1","",""
"","5399","survey-text","24","2.0.0","788239","p6st0wyc3pc","","","","{""participant_major"":""cognitive and behavioral neuroscience""}","","","","","","","","","","",""
"","2046","survey-multi-choice","25","2.2.0","790289","p6st0wyc3pc","","","","{""participant_gender"":""Female""}","","","","","","","","","","[0]","[0]"
