"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","participant_gender","stimulus","response","timeout","failed_images","failed_audio","failed_video","figure","difficulty","response_time_seconds","text_response","word_count","response_index","question_order"
"","209972","survey-text","10","2.0.0","2163975","p35wkqwct3u","","","","{""image_description"":""the shape looks like lots of triangles. Start off with an ice cream cone. Put one equilateral triangle on top of that, and then add another triangle on either side of that first triangle. then have trapezoids extend down and out from those added triangles, next to the ice cream cone. Think anime hair. Should be fairly symmetrical. Then mess with it a little so it's not perfectly symmetrical, with the right side being bigger/hair-thing longer. Tilt the entire shape to the right.""}","","","","","stimuli/86.jpg","medium","NaN","the shape looks like lots of triangles. Start off with an ice cream cone. Put one equilateral triangle on top of that, and then add another triangle on either side of that first triangle. then have trapezoids extend down and out from those added triangles, next to the ice cream cone. Think anime hair. Should be fairly symmetrical. Then mess with it a little so it's not perfectly symmetrical, with the right side being bigger/hair-thing longer. Tilt the entire shape to the right.","83","",""
"","160564","survey-text","11","2.0.0","2324540","p35wkqwct3u","","","","{""image_description"":""Rectangle, but cut off most of the right side and tilt it upwards slightly. The remaining right side of the rectangle is hooked downwards, such that it looks like there is an obtuse triangle cut out from the remaining bottom right side of the rectangle, and the hook itself is an obtuse triangle with the long side being almost perfectly vertical with a slight left lean. ""}","","","","","stimuli/38.jpg","easy","NaN","Rectangle, but cut off most of the right side and tilt it upwards slightly. The remaining right side of the rectangle is hooked downwards, such that it looks like there is an obtuse triangle cut out from the remaining bottom right side of the rectangle, and the hook itself is an obtuse triangle with the long side being almost perfectly vertical with a slight left lean. ","66","",""
"","134488","survey-text","12","2.0.0","2459030","p35wkqwct3u","","","","{""image_description"":""Take a knights banner, a tall rectangle with a triangle cut out from the bottom. Then pretend you are viewing it from above, where its still blowing in the wind. It should look like a lopsided square with an obtuse triangle cut out from the bottom. ""}","","","","","stimuli/22.jpg","easy","NaN","Take a knights banner, a tall rectangle with a triangle cut out from the bottom. Then pretend you are viewing it from above, where its still blowing in the wind. It should look like a lopsided square with an obtuse triangle cut out from the bottom. ","46","",""
"","103363","survey-text","13","2.0.0","2562394","p35wkqwct3u","","","","{""image_description"":""Weird shape with 3 major obtrusions. The obtrusions have a counter-clockwise facing hook on the end, kinda like ninja stars. Except the fattest obtrusion splits its outside edge into two hooks, so one hook facing each direction""}","","","","","stimuli/94.jpg","medium","NaN","Weird shape with 3 major obtrusions. The obtrusions have a counter-clockwise facing hook on the end, kinda like ninja stars. Except the fattest obtrusion splits its outside edge into two hooks, so one hook facing each direction","37","",""
"","26538","survey-text","14","2.0.0","2588935","p35wkqwct3u","","","","{""image_description"":""trapezoid with bottom left corner cut off slightly""}","","","","","stimuli/14.jpg","easy","NaN","trapezoid with bottom left corner cut off slightly","8","",""
"","84664","survey-text","15","2.0.0","2673601","p35wkqwct3u","","","","{""image_description"":""square body in the top left with a trapezoid cut out from the left side. Extend shape out to the right with two icicles extending down and one triangle extending up""}","","","","","stimuli/118.jpg","hard","NaN","square body in the top left with a trapezoid cut out from the left side. Extend shape out to the right with two icicles extending down and one triangle extending up","31","",""
"","73169","survey-text","16","2.0.0","2746771","p35wkqwct3u","","","","{""image_description"":""take a square and cut out a mermaid tail. ie the tail is somewhat in the middle of the square and the base is on the bottom side. Cut out a bunch of triangles from the rest of the sides. and a couple trapeziods""}","","","","","stimuli/126.jpg","hard","NaN","take a square and cut out a mermaid tail. ie the tail is somewhat in the middle of the square and the base is on the bottom side. Cut out a bunch of triangles from the rest of the sides. and a couple trapeziods","44","",""
"","39496","survey-text","17","2.0.0","2786269","p35wkqwct3u","","","","{""image_description"":""fortune cookie type shape, so somewhat circular thing made with straight lines. then one crevice that starts from the right side. ""}","","","","","stimuli/62.jpg","medium","NaN","fortune cookie type shape, so somewhat circular thing made with straight lines. then one crevice that starts from the right side. ","21","",""
"","81696","survey-text","18","2.0.0","2868035","p35wkqwct3u","","","","{""image_description"":""figure with two obtuse triangle feet (that kinda overlap), one rectangle arm on the right, one triangle arm on the left, and a square head, topped with a WIDE witch's hat. (stretch the sorting hat)""}","","","","","stimuli/142.jpg","hard","NaN","figure with two obtuse triangle feet (that kinda overlap), one rectangle arm on the right, one triangle arm on the left, and a square head, topped with a WIDE witch's hat. (stretch the sorting hat)","35","",""
"","74853","survey-text","19","2.0.0","2942891","p35wkqwct3u","","","","{""image_description"":""Take the block letter of 'M'. Attach a rectangle on the left side, and varaious triangles on the right. Cut out a small triangle from the inside edge of the right side of the M. Turn it 90 degrees clockwise so it's on the side. ""}","","","","","stimuli/134.jpg","hard","NaN","Take the block letter of 'M'. Attach a rectangle on the left side, and varaious triangles on the right. Cut out a small triangle from the inside edge of the right side of the M. Turn it 90 degrees clockwise so it's on the side. ","45","",""
"","40777","survey-text","20","2.0.0","2983670","p35wkqwct3u","","","","{""image_description"":""Looks like a very fat V that is not very deep. Almost like those softly curved water pitchers. ""}","","","","","stimuli/30.jpg","easy","NaN","Looks like a very fat V that is not very deep. Almost like those softly curved water pitchers. ","18","",""
"","128053","survey-text","21","2.0.0","3111726","p35wkqwct3u","","","","{""image_description"":""4 obtuse triangles mashed into each other. \nOne in the middle has the long side facing up. There is one on top that also has the long side facing up, but it is smaller. There is one of the left that extends down (like a hook) from the left point of the middle triangle. One more triangle makes the base, but it is more of a large right triangle that has one adjacent side horizontal to the ground and attaches to the middle triangle with its top most point.""}","","","","","stimuli/78.jpg","medium","NaN","4 obtuse triangles mashed into each other. 
One in the middle has the long side facing up. There is one on top that also has the long side facing up, but it is smaller. There is one of the left that extends down (like a hook) from the left point of the middle triangle. One more triangle makes the base, but it is more of a large right triangle that has one adjacent side horizontal to the ground and attaches to the middle triangle with its top most point.","89","",""
"","5174","survey-text","22","2.0.0","3116902","p35wkqwct3u","","","","{""image_description"":""ohio""}","","","","","stimuli/54.jpg","medium","NaN","ohio","1","",""
"","35645","survey-text","23","2.0.0","3152549","p35wkqwct3u","","","","{""image_description"":""take a square and cut out triangles from the bottom and right sides. ""}","","","","","stimuli/46.jpg","easy","NaN","take a square and cut out triangles from the bottom and right sides. ","13","",""
"","11881","survey-text","24","2.0.0","3164433","p35wkqwct3u","","","","{""participant_major"":""Cognitive Behavioral Neuroscience""}","","","","","","","","","","",""
"","1367","survey-multi-choice","25","2.2.0","3165802","p35wkqwct3u","","","","{""participant_gender"":""Female""}","","","","","","","","","","[0]","[0]"
