"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","participant_gender","stimulus","response","timeout","failed_images","failed_audio","failed_video","figure","difficulty","response_time_seconds","text_response","word_count","response_index","question_order"
"","32489","survey-text","15","2.0.0","370597","pcvorlv6uv5","","","","{""image_description"":""long diagonal rectangle, with  a triangle on the left . Anchor shaped""}","","","","","stimuli/103.jpg","medium","NaN","long diagonal rectangle, with  a triangle on the left . Anchor shaped","12","",""
"","52167","survey-text","16","2.0.0","422767","pcvorlv6uv5","","","","{""image_description"":""very square, backwards \""c\"", blocky""}","","","","","stimuli/87.jpg","medium","NaN","very square, backwards ""c"", blocky","5","",""
"","12585","survey-text","17","2.0.0","435355","pcvorlv6uv5","","","","{""image_description"":""legs with half of a right arm""}","","","","","stimuli/143.jpg","hard","NaN","legs with half of a right arm","7","",""
"","63406","survey-text","18","2.0.0","498764","pcvorlv6uv5","","","","{""image_description"":""12 sided. squareish base with the bottom of a triangle cut out of the top, triangle sticking otu of bottom and right side  ""}","","","","","stimuli/63.jpg","medium","NaN","12 sided. squareish base with the bottom of a triangle cut out of the top, triangle sticking otu of bottom and right side  ","23","",""
"","48432","survey-text","19","2.0.0","547200","pcvorlv6uv5","","","","{""image_description"":""very smooth, hourglass figure, skirts outward at bottom and top with small grooves on the bottom and large grooves on the top""}","","","","","stimuli/151.jpg","hard","NaN","very smooth, hourglass figure, skirts outward at bottom and top with small grooves on the bottom and large grooves on the top","22","",""
"","56807","survey-text","20","2.0.0","604010","pcvorlv6uv5","","","","{""image_description"":""a  capital J with a think top line and hook, also another small arm jutting to the right""}","","","","","stimuli/135.jpg","hard","NaN","a  capital J with a think top line and hook, also another small arm jutting to the right","18","",""
"","40979","survey-text","21","2.0.0","644991","pcvorlv6uv5","","","","{""image_description"":""two trapizoids intersecting at the top, left is smaller than right, left has a small triangle coming out of the top base""}","","","","","stimuli/23.jpg","easy","NaN","two trapizoids intersecting at the top, left is smaller than right, left has a small triangle coming out of the top base","22","",""
"","47920","survey-text","22","2.0.0","692914","pcvorlv6uv5","","","","{""image_description"":""trapizoid with slanted top ""}","","","","","stimuli/7.jpg","easy","NaN","trapizoid with slanted top ","4","",""
"","83105","survey-text","23","2.0.0","776021","pcvorlv6uv5","","","","{""image_description"":""lots of angles, right side is like a bird with a triangle, then a beak on the left and wings below. Right is a large triangle with a trapizoid sticking out of the left side ""}","","","","","stimuli/119.jpg","hard","NaN","lots of angles, right side is like a bird with a triangle, then a beak on the left and wings below. Right is a large triangle with a trapizoid sticking out of the left side ","35","",""
"","10884","survey-text","24","2.0.0","786909","pcvorlv6uv5","","","","{""participant_major"":""Cognitive Behvioral Neuroscience""}","","","","","","","","","","",""
"","2272","survey-multi-choice","25","2.2.0","789185","pcvorlv6uv5","","","","{""participant_gender"":""Female""}","","","","","","","","","","[0]","[0]"
