"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","participant_gender","stimulus","response","timeout","failed_images","failed_audio","failed_video","figure","difficulty","response_time_seconds","text_response","word_count","response_index","question_order"
"","245196","survey-text","10","2.0.0","1335583","prfuy05u3yl","","","","{""image_description"":""a flying animal which has a pointed head (top right), with open wings and a tail(bottom left) fluffed/spread tail. \n""}","","","","","stimuli/137.jpg","hard","NaN","a flying animal which has a pointed head (top right), with open wings and a tail(bottom left) fluffed/spread tail. 
","19","",""
"","336789","survey-text","11","2.0.0","1672374","prfuy05u3yl","","","","{""image_description"":""right triangle shifted some type of degree, 30* 60*?\n""}","","","","","stimuli/1.jpg","easy","NaN","right triangle shifted some type of degree, 30* 60*?
","9","",""
"","54800","survey-text","12","2.0.0","1727178","prfuy05u3yl","","","","{""image_description"":""two pointed triangle ends with last end being almost of a rectangle""}","","","","","stimuli/25.jpg","easy","NaN","two pointed triangle ends with last end being almost of a rectangle","12","",""
"","60915","survey-text","13","2.0.0","1788096","prfuy05u3yl","","","","{""image_description"":""shape of a vulture yelling, or a snail facing left \nclaw like head shape""}","","","","","stimuli/113.jpg","hard","NaN","shape of a vulture yelling, or a snail facing left 
claw like head shape","14","",""
"","137974","survey-text","14","2.0.0","1926072","prfuy05u3yl","","","","{""image_description"":""the yellow bird from rio facing right.\nmetal cap you see on glass bottles at the top of the shape.\npointed triangle nose under, body of animal with wings to the back""}","","","","","stimuli/65.jpg","medium","NaN","the yellow bird from rio facing right.
metal cap you see on glass bottles at the top of the shape.
pointed triangle nose under, body of animal with wings to the back","32","",""
"","121237","survey-text","15","2.0.0","2047314","prfuy05u3yl","","","","{""image_description"":""shifted head to the left, you can see an outline of a mask with pointed nose and sharp eyes and a feathered top (2) ""}","","","","","stimuli/129.jpg","hard","NaN","shifted head to the left, you can see an outline of a mask with pointed nose and sharp eyes and a feathered top (2) ","24","",""
"","101025","survey-text","16","2.0.0","2148341","prfuy05u3yl","","","","{""image_description"":""some dwarf with a long nose sitting in shame with hands tucked in, feet (bottom left) together, and a tail pointing up(bottom right)\n""}","","","","","stimuli/105.jpg","medium","NaN","some dwarf with a long nose sitting in shame with hands tucked in, feet (bottom left) together, and a tail pointing up(bottom right)
","23","",""
"","94135","survey-text","17","2.0.0","2242478","prfuy05u3yl","","","","{""image_description"":""what looks like a graphic design of the letter H, for a metal band wanting an edgy and blunt look. ""}","","","","","stimuli/121.jpg","hard","NaN","what looks like a graphic design of the letter H, for a metal band wanting an edgy and blunt look. ","20","",""
"","76852","survey-text","18","2.0.0","2319332","prfuy05u3yl","","","","{""image_description"":""the red animal from Hercules kneeling towards the ground with one hand pointing away. Can also be like the super hero landing on ground shown in movies like spiderman. ""}","","","","","stimuli/145.jpg","hard","NaN","the red animal from Hercules kneeling towards the ground with one hand pointing away. Can also be like the super hero landing on ground shown in movies like spiderman. ","29","",""
"","37736","survey-text","19","2.0.0","2357071","prfuy05u3yl","","","","{""image_description"":""the top head of yoda but his body gets lost jumping worlds resulting in jagged distortion""}","","","","","stimuli/81.jpg","medium","NaN","the top head of yoda but his body gets lost jumping worlds resulting in jagged distortion","16","",""
"","29031","survey-text","20","2.0.0","2386104","prfuy05u3yl","","","","{""image_description"":""bird rock: a bird sitting on top of a rock looking down""}","","","","","stimuli/49.jpg","easy","NaN","bird rock: a bird sitting on top of a rock looking down","12","",""
"","31283","survey-text","21","2.0.0","2417390","prfuy05u3yl","","","","{""image_description"":""an angry bunny with a really strong curled up bicep/arm ""}","","","","","stimuli/73.jpg","medium","NaN","an angry bunny with a really strong curled up bicep/arm ","10","",""
"","67251","survey-text","22","2.0.0","2484644","prfuy05u3yl","","","","{""image_description"":""like one of the simpsons got the front of their face/forehead sliced off, and is left with mouth open in shock. ""}","","","","","stimuli/41.jpg","easy","NaN","like one of the simpsons got the front of their face/forehead sliced off, and is left with mouth open in shock. ","21","",""
"","23950","survey-text","23","2.0.0","2508596","prfuy05u3yl","","","","{""image_description"":""5 lined shape, with no equal size lines""}","","","","","stimuli/17.jpg","easy","NaN","5 lined shape, with no equal size lines","8","",""
"","14307","survey-text","24","2.0.0","2522918","prfuy05u3yl","","","","{""participant_major"":""cognitive and behavioral neuroscience""}","","","","","","","","","","",""
"","1930","survey-multi-choice","25","2.2.0","2524869","prfuy05u3yl","","","","{""participant_gender"":""Female""}","","","","","","","","","","[0]","[0]"
